model,split,accuracy,f1_macro,best_epoch,best_val_f1,param_count,trainable_param_count,training_seconds,epochs_run
Moderately Regularised CNN - SpecAugment,val,0.5640625,0.5501593340585482,132,0.5501593340585482,295656,295656,997.0844665700001,180
Moderately Regularised CNN - SpecAugment,test,0.57375,0.5551438016334493,132,0.5501593340585482,295656,295656,997.0844665700001,180
Moderately Regularised CNN - Mixup,val,0.58828125,0.57875549635572,125,0.57875549635572,295656,295656,919.7963426310007,173
Moderately Regularised CNN - Mixup,test,0.589375,0.5733872698418444,125,0.57875549635572,295656,295656,919.7963426310007,173
Moderately Regularised CNN - SpecAugment + Mixup,val,0.56640625,0.5530998582094955,99,0.5530998582094955,295656,295656,785.9609633569999,147
Moderately Regularised CNN - SpecAugment + Mixup,test,0.560625,0.540941627278535,99,0.5530998582094955,295656,295656,785.9609633569999,147
