model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1
Moderately Regularised CNN - Mixup,6,1.7845330232518106,0.2755520812976353,1.6637685894966125,0.425,0.38961287276415135
Moderately Regularised CNN - Mixup,7,1.779210531480941,0.3120969317959742,1.6921486794948577,0.4328125,0.3994544024490216
Moderately Regularised CNN - Mixup,8,1.7812710180398144,0.26265389876880985,1.611880397796631,0.484375,0.4465355004145999
Moderately Regularised CNN - Mixup,9,1.7896249513037157,0.2933359390267735,1.6277942180633544,0.4671875,0.4270408369907652
Moderately Regularised CNN - Mixup,10,1.7454768157177705,0.27281610318546023,1.65768221616745,0.44296875,0.4052039540355081
Moderately Regularised CNN - Mixup,11,1.7671370747174653,0.2855188587062732,1.6164980113506318,0.48125,0.45125097512266565
Moderately Regularised CNN - Mixup,12,1.7514146296615034,0.2710572601133477,1.5778811275959015,0.49921875,0.47255581101788696
Moderately Regularised CNN - Mixup,13,1.7348461327712146,0.3060386945475865,1.578560435771942,0.49609375,0.4682366495982656
Moderately Regularised CNN - Mixup,14,1.7213824235626514,0.32577682235684974,1.6098910093307495,0.4828125,0.4455566150690937
Moderately Regularised CNN - Mixup,15,1.7357714597848517,0.28317373461012313,1.5909818768501283,0.48046875,0.4513078305391355
Moderately Regularised CNN - Mixup,16,1.6917709799187477,0.3148329099081493,1.5552592337131501,0.50625,0.4824372942491866
Moderately Regularised CNN - Mixup,17,1.7045171364970055,0.31522376392417434,1.6249058485031127,0.4484375,0.41590149754315964
Moderately Regularised CNN - Mixup,18,1.7103580110166743,0.30994723470783664,1.5604435086250306,0.49375,0.46868484039709674
Moderately Regularised CNN - Mixup,19,1.730025905614163,0.333984756693375,1.5744498372077942,0.49140625,0.46845219759984524
Moderately Regularised CNN - Mixup,20,1.698198681980086,0.30584326753957397,1.5686977863311768,0.4984375,0.4741251766357565
Moderately Regularised CNN - Mixup,21,1.690580030635672,0.320109439124487,1.567923617362976,0.50859375,0.4896221541433369
Moderately Regularised CNN - Mixup,22,1.6896908767572343,0.32069572014852454,1.5456318795680999,0.490625,0.4671943822681143
Moderately Regularised CNN - Mixup,23,1.6851877379002738,0.33203048661324996,1.5473831057548524,0.509375,0.4838876537086826
Moderately Regularised CNN - Mixup,24,1.6899685659794363,0.33203048661324996,1.5232725024223328,0.5265625,0.5044470262446159
Moderately Regularised CNN - Mixup,25,1.7148683023145241,0.29978503029118625,1.531856793165207,0.5203125,0.5012980560478197
Moderately Regularised CNN - Mixup,26,1.681689872857251,0.306234121555599,1.5288033545017243,0.53359375,0.5149939927192767
Moderately Regularised CNN - Mixup,27,1.656700276620271,0.3333984756693375,1.5342171788215637,0.503125,0.4806208267220596
Moderately Regularised CNN - Mixup,28,1.662152886320796,0.3179597420363494,1.5191673696041108,0.52890625,0.5094389587309376
Moderately Regularised CNN - Mixup,29,1.6737210266241134,0.33496189173343754,1.5505131840705872,0.496875,0.47483918220595933
Moderately Regularised CNN - Mixup,30,1.6427053478003153,0.3306624975571624,1.5428636372089386,0.5125,0.49244081852312044
Moderately Regularised CNN - Mixup,31,1.6471472116380506,0.30037131131522377,1.521794891357422,0.521875,0.5029138838326224
Moderately Regularised CNN - Mixup,32,1.6792747235656926,0.32440883330076214,1.5170644760131835,0.52265625,0.5038861129787291
Moderately Regularised CNN - Mixup,33,1.618404593881462,0.3539183115106508,1.4789008855819703,0.534375,0.5125126698207265
Moderately Regularised CNN - Mixup,34,1.653880794625602,0.2966581981629861,1.5026645183563232,0.521875,0.49978943575082835
Moderately Regularised CNN - Mixup,35,1.6336998670903038,0.2978307602110612,1.5044903874397277,0.5203125,0.4972160524711525
Moderately Regularised CNN - Mixup,36,1.6412442637673341,0.33632988078952514,1.498488438129425,0.52734375,0.5076339642299096
Moderately Regularised CNN - Mixup,37,1.6033587440140713,0.35684971663083837,1.479351931810379,0.53671875,0.5153963392130163
Moderately Regularised CNN - Mixup,38,1.6401666466416804,0.33750244283760017,1.4794184386730194,0.5390625,0.5195486577576447
Moderately Regularised CNN - Mixup,39,1.5963619791345482,0.38831346492085206,1.4791856288909913,0.53515625,0.5192717457399733
Moderately Regularised CNN - Mixup,40,1.615611455718684,0.3754152823920266,1.4749141871929168,0.54609375,0.5331219639715048
Moderately Regularised CNN - Mixup,41,1.6106235022094768,0.3273402384209498,1.4655655801296235,0.553125,0.5355924350343308
Moderately Regularised CNN - Mixup,42,1.6050216689900958,0.32089114715653705,1.4576004803180695,0.54765625,0.5287558550708202
Moderately Regularised CNN - Mixup,43,1.6439242831240042,0.3380887238616377,1.4534044802188872,0.5546875,0.5357438713956012
Moderately Regularised CNN - Mixup,44,1.5971490179907653,0.32401797928473713,1.4533014357089997,0.55390625,0.533897959893036
Moderately Regularised CNN - Mixup,45,1.585381047786715,0.3183505960523744,1.4668686151504517,0.5375,0.5214665472476346
Moderately Regularised CNN - Mixup,46,1.6099227506573461,0.38870431893687707,1.4567044973373413,0.5515625,0.536896071836913
Moderately Regularised CNN - Mixup,47,1.5867588170599327,0.34512409615008793,1.4500589311122893,0.553125,0.5358367796596392
Moderately Regularised CNN - Mixup,48,1.6040697667615964,0.3492280633183506,1.447696328163147,0.5609375,0.5469605055501376
Moderately Regularised CNN - Mixup,49,1.597152253648185,0.3574359976548759,1.4502273738384246,0.56015625,0.5444796514769
Moderately Regularised CNN - Mixup,50,1.5906043403521863,0.3273402384209498,1.4547761499881744,0.5546875,0.5410001229989175
Moderately Regularised CNN - Mixup,51,1.593782511404163,0.33593902677350007,1.446082866191864,0.5578125,0.540936779378894
Moderately Regularised CNN - Mixup,52,1.6034063329821526,0.3015438733632988,1.4446896016597748,0.56484375,0.5496615729205724
Moderately Regularised CNN - Mixup,53,1.6152079944757831,0.36173539183115105,1.4528428852558135,0.5578125,0.5425214290513091
Moderately Regularised CNN - Mixup,54,1.577077912240609,0.3687707641196013,1.443018627166748,0.55859375,0.5429955969383348
Moderately Regularised CNN - Mixup,55,1.606248399347958,0.33496189173343754,1.445339822769165,0.55859375,0.5420638476694694
Moderately Regularised CNN - Mixup,56,1.6049074773935688,0.3179597420363494,1.443379932641983,0.55546875,0.5392575628081026
Moderately Regularised CNN - Mixup,57,1.5938273918495902,0.3543091655266758,1.4461205422878265,0.55859375,0.5431405568608372
Moderately Regularised CNN - Mixup,58,1.5858501306101054,0.3906585890170021,1.4468663036823273,0.55625,0.5410200037493172
Moderately Regularised CNN - Mixup,59,1.6020675115061618,0.39280828610513974,1.4431935369968414,0.56328125,0.5474245514147362
Moderately Regularised CNN - Mixup,60,1.6161391777709893,0.34571037717412545,1.4505029499530793,0.55234375,0.536402389309059
Moderately Regularised CNN - SpecAugment + Mixup,1,2.0137630563847413,0.17451631815516905,2.05995791554451,0.2515625,0.1869460599247747
Moderately Regularised CNN - SpecAugment + Mixup,2,1.9428806185885428,0.2190736759820207,1.9762477219104766,0.29453125,0.24314382116092798
Moderately Regularised CNN - SpecAugment + Mixup,3,1.9115345200128053,0.239593511823334,1.7808931469917297,0.36953125,0.2966411020999944
Moderately Regularised CNN - SpecAugment + Mixup,4,1.8717434327304654,0.21770568692593317,1.8053148984909058,0.34453125,0.2630488526142363
Moderately Regularised CNN - SpecAugment + Mixup,5,1.8381306568067102,0.27809263240179793,1.6762426316738128,0.4296875,0.3900466579549461
Moderately Regularised CNN - SpecAugment + Mixup,6,1.8338833455115016,0.2474105921438343,1.7008656919002534,0.41953125,0.3618944276181435
Moderately Regularised CNN - SpecAugment + Mixup,7,1.8340343471288167,0.2370529607191714,1.6511717319488526,0.4484375,0.4158617855118206
Moderately Regularised CNN - SpecAugment + Mixup,8,1.8042256547902882,0.2825874535860856,1.6784114122390748,0.4203125,0.3770068229228781
Moderately Regularised CNN - SpecAugment + Mixup,9,1.803930858976794,0.2753566542896228,1.6373488426208496,0.459375,0.4265400790899133
Moderately Regularised CNN - SpecAugment + Mixup,10,1.8027394894675768,0.2714481141293727,1.7416990756988526,0.42578125,0.3965571431683229
Moderately Regularised CNN - SpecAugment + Mixup,11,1.7836567811116077,0.27906976744186046,1.7925663948059083,0.36640625,0.3250432903644922
Moderately Regularised CNN - SpecAugment + Mixup,12,1.796277355397612,0.27809263240179793,1.6930846512317657,0.42421875,0.3891690274461511
Moderately Regularised CNN - SpecAugment + Mixup,13,1.7908157808649743,0.2806331835059605,1.588111251592636,0.4890625,0.46166877513622195
Moderately Regularised CNN - SpecAugment + Mixup,14,1.7762828100605916,0.29978503029118625,1.6515622019767762,0.44140625,0.41320893162235317
Moderately Regularised CNN - SpecAugment + Mixup,15,1.75450862737659,0.28434629665819816,1.6192555606365204,0.47265625,0.4437634374812047
Moderately Regularised CNN - SpecAugment + Mixup,16,1.7431605332340838,0.2870822747703733,1.6620371282100677,0.440625,0.4082774975510229
Moderately Regularised CNN - SpecAugment + Mixup,17,1.7459673374128313,0.25464139144029707,1.616282618045807,0.46875,0.44030766460658755
Moderately Regularised CNN - SpecAugment + Mixup,18,1.7563629914988805,0.2980261872190737,1.606487214565277,0.46953125,0.4431411599532221
Moderately Regularised CNN - SpecAugment + Mixup,19,1.7540108760586235,0.3128786398280242,1.5939917027950288,0.490625,0.4647255203213819
Moderately Regularised CNN - SpecAugment + Mixup,20,1.735055223465525,0.2913816689466484,1.5521039009094237,0.50703125,0.4764243729004839
Moderately Regularised CNN - SpecAugment + Mixup,21,1.746199032909497,0.293140512018761,1.5498026669025422,0.5078125,0.4796033309457708
Moderately Regularised CNN - SpecAugment + Mixup,22,1.7424129041955414,0.3091655266757866,1.623354196548462,0.46875,0.4327465502583271
Moderately Regularised CNN - SpecAugment + Mixup,23,1.751862981087858,0.30486613249951144,1.5727151691913606,0.50078125,0.46996594623688936
Moderately Regularised CNN - SpecAugment + Mixup,24,1.725012696485909,0.31502833691616183,1.5848055481910706,0.4953125,0.4710887122630445
Moderately Regularised CNN - SpecAugment + Mixup,25,1.7352988670085217,0.2960719171389486,1.6056272029876708,0.48125,0.4553781968221954
Moderately Regularised CNN - SpecAugment + Mixup,26,1.7051748369549409,0.27926519444987297,1.5803726732730865,0.5,0.47615555401004356
Moderately Regularised CNN - SpecAugment + Mixup,27,1.7450771838723622,0.2777017783857729,1.6066389381885529,0.490625,0.4661080442814983
Moderately Regularised CNN - SpecAugment + Mixup,28,1.7122415038834378,0.33554817275747506,1.5778160214424133,0.4875,0.4585783245456245
Moderately Regularised CNN - SpecAugment + Mixup,29,1.7241329485395818,0.3068204025796365,1.6391800165176391,0.45703125,0.43445989636458476
Moderately Regularised CNN - SpecAugment + Mixup,30,1.7010930920802734,0.30506155950752395,1.547467440366745,0.51171875,0.48793941320026885
Moderately Regularised CNN - SpecAugment + Mixup,31,1.7008127586576467,0.3234316982606996,1.5558134138584137,0.490625,0.46254966751973053
Moderately Regularised CNN - SpecAugment + Mixup,32,1.7048645955360282,0.3271448114129373,1.5684629559516907,0.49296875,0.4687924270887379
Moderately Regularised CNN - SpecAugment + Mixup,33,1.6789042946182007,0.28942739886652336,1.5260641932487489,0.515625,0.4942723838689295
Moderately Regularised CNN - SpecAugment + Mixup,34,1.7007199075973567,0.2855188587062732,1.519141787290573,0.52734375,0.5078213341097866
Moderately Regularised CNN - SpecAugment + Mixup,35,1.7105420729786431,0.30818839163572403,1.529932940006256,0.515625,0.4942504951239774
Moderately Regularised CNN - SpecAugment + Mixup,36,1.7148856471380218,0.3181551690443619,1.5163673222064973,0.52734375,0.5070508229127918
Moderately Regularised CNN - SpecAugment + Mixup,37,1.6909594267449481,0.3273402384209498,1.4970348656177521,0.5375,0.5111839335187782
Moderately Regularised CNN - SpecAugment + Mixup,38,1.7121262853444263,0.29411764705882354,1.500014305114746,0.53125,0.507855424109446
Moderately Regularised CNN - SpecAugment + Mixup,39,1.6919942717079728,0.2966581981629861,1.5015633821487426,0.5359375,0.5132348550873885
Moderately Regularised CNN - SpecAugment + Mixup,40,1.704477929733497,0.3122923588039867,1.524769026041031,0.52109375,0.5028159827185164
Moderately Regularised CNN - SpecAugment + Mixup,41,1.6821524187855499,0.2880594098104358,1.5170807361602783,0.51640625,0.4936677565397839
Moderately Regularised CNN - SpecAugment + Mixup,42,1.672370647974072,0.3124877858119992,1.4834395051002502,0.53671875,0.5139755643249427
Moderately Regularised CNN - SpecAugment + Mixup,43,1.6800763285297515,0.31405120187609925,1.513640248775482,0.525,0.50111141891573
Moderately Regularised CNN - SpecAugment + Mixup,44,1.6613704635455362,0.2970490521790111,1.4962280154228211,0.5390625,0.5228950850805647
Moderately Regularised CNN - SpecAugment + Mixup,45,1.676874060590728,0.32069572014852454,1.4925277292728425,0.5390625,0.5173900084440368
Moderately Regularised CNN - SpecAugment + Mixup,46,1.6828762207362995,0.2960719171389486,1.4972531139850616,0.53515625,0.5119744540594688
Moderately Regularised CNN - SpecAugment + Mixup,47,1.64168149129194,0.2958764901309361,1.483808696269989,0.55390625,0.5321052225911305
Moderately Regularised CNN - SpecAugment + Mixup,48,1.6495271977069952,0.32030486613249953,1.4714906752109527,0.54453125,0.5193589151257874
Moderately Regularised CNN - SpecAugment + Mixup,49,1.645134829137622,0.3326167676372875,1.4799703001976012,0.54921875,0.5284608878153353
Moderately Regularised CNN - SpecAugment + Mixup,50,1.6857171910615645,0.30447527848348643,1.4890913784503936,0.5453125,0.524741772229061
Moderately Regularised CNN - SpecAugment + Mixup,51,1.658618516327465,0.3730701582958765,1.4742849051952363,0.5546875,0.5345936920671628
Moderately Regularised CNN - SpecAugment + Mixup,52,1.6580622448034996,0.35313660347860076,1.469794547557831,0.55703125,0.5366884464702194
Moderately Regularised CNN - SpecAugment + Mixup,53,1.6529788156028182,0.32069572014852454,1.474600899219513,0.5484375,0.5282015857332841
Moderately Regularised CNN - SpecAugment + Mixup,54,1.6626110568930914,0.3484463552863006,1.4869903564453124,0.540625,0.5204055493929194
Moderately Regularised CNN - SpecAugment + Mixup,55,1.639101223575666,0.3750244283760016,1.4717459738254548,0.55078125,0.5306982406474123
Moderately Regularised CNN - SpecAugment + Mixup,56,1.6343194236973428,0.3328121946453,1.4695277333259582,0.553125,0.531996203713907
Moderately Regularised CNN - SpecAugment + Mixup,57,1.6592345012918637,0.3220637092046121,1.4719778537750243,0.5515625,0.5323924995758672
Moderately Regularised CNN - SpecAugment + Mixup,58,1.6434824589711976,0.36740277506351376,1.4671933710575105,0.5546875,0.5336921767951872
Moderately Regularised CNN - SpecAugment + Mixup,59,1.6582912820751181,0.3734610123119015,1.4821542143821715,0.54609375,0.5261151629621101
Moderately Regularised CNN - SpecAugment + Mixup,60,1.622426992565108,0.3277310924369748,1.4687521517276765,0.55390625,0.5335608441084791
