model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
Multi-shape CNN,43,1.4343602442056471,0.5673246042603087,1.4689287185668944,0.56328125,0.560859376993788,0.001
Multi-shape CNN,44,1.425709801981033,0.5729919874926714,1.4860840320587159,0.553125,0.547258723515353,0.001
Multi-shape CNN,45,1.4179942631409321,0.5741645495407466,1.5228206634521484,0.53828125,0.5286388469521419,0.001
Multi-shape CNN,46,1.4141576295721827,0.5802227867891343,1.4711420774459838,0.55078125,0.5476295502855926,0.001
Multi-shape CNN,47,1.4181545817435008,0.5821770568692594,1.4946932792663574,0.553125,0.5525524662871513,0.001
Multi-shape CNN,48,1.4129167836649428,0.5790502247410592,1.4839443683624267,0.540625,0.5367996707526006,0.001
Multi-shape CNN,49,1.406089206517197,0.5811999218291968,1.469567346572876,0.56015625,0.5481256217082956,0.001
Multi-shape CNN,50,1.3986698835651368,0.587062732069572,1.4850810289382934,0.54609375,0.5372059901581928,0.001
Multi-shape CNN,51,1.4094363540230446,0.5821770568692594,1.5335689544677735,0.52890625,0.5243486561526871,0.001
Multi-shape CNN,52,1.403870972474385,0.5769005276529217,1.4874210357666016,0.54921875,0.5443748415863583,0.0005
Multi-shape CNN,53,1.3848177169667852,0.5952706664060973,1.4614402532577515,0.55,0.538813048581583,0.0005
Multi-shape CNN,54,1.3779700170719742,0.5954660934141098,1.4752293586730958,0.56015625,0.5535397414489487,0.0005
Multi-shape CNN,55,1.3609452875233126,0.6054328708227477,1.4476836442947387,0.55390625,0.5444035695263072,0.0005
Multi-shape CNN,56,1.3654940381794674,0.5960523744381474,1.4405285358428954,0.57890625,0.5749828684208842,0.0005
Multi-shape CNN,57,1.3652457549326444,0.5972249364862224,1.4626286506652832,0.56328125,0.5608412011724422,0.0005
Multi-shape CNN,58,1.3624479685860358,0.60015634160641,1.4414848327636718,0.575,0.5670610450278935,0.0005
Multi-shape CNN,59,1.352030940183513,0.5978112175102599,1.4408595085144043,0.57109375,0.564205056393376,0.0005
Multi-shape CNN,60,1.349263045222633,0.6044557357826852,1.4588939905166627,0.55546875,0.5436446844347396,0.0005
Multi-shape CNN,61,1.3535251051787405,0.6079734219269103,1.5689183950424195,0.51171875,0.5066068068306282,0.0005
Multi-shape CNN,62,1.3463587177575556,0.6077779949188978,1.4594507455825805,0.5765625,0.5719101078410065,0.0005
Multi-shape CNN,63,1.3542052776011635,0.6066054328708228,1.433498477935791,0.56875,0.5629080660206429,0.0005
Multi-shape CNN,64,1.3425332619059662,0.6116865350791479,1.4430763483047486,0.575,0.5690661893676776,0.0005
Multi-shape CNN,65,1.3495464550230405,0.6062145788547977,1.4394064664840698,0.58828125,0.5856908237825902,0.0005
Multi-shape CNN,66,1.3446429606082269,0.6095368379910103,1.4634904146194458,0.5671875,0.559263790538876,0.0005
Multi-shape CNN,67,1.3349782537384287,0.6163767832714481,1.4537153482437133,0.5734375,0.568745037669268,0.0005
Multi-shape CNN,68,1.3285356592521644,0.6204807504397107,1.435897445678711,0.58359375,0.5787448145089427,0.0005
Multi-shape CNN,69,1.3293243937364705,0.6241938635919484,1.4660872936248779,0.55390625,0.5450888421393575,0.0005
Multi-shape CNN,70,1.3230133414944099,0.6232167285518859,1.4349700927734375,0.57265625,0.5689211979145277,0.0005
Multi-shape CNN,71,1.324337256171402,0.6230213015438734,1.4925223350524903,0.55390625,0.5475403406252394,0.0005
Multi-shape CNN,72,1.3260910581838858,0.615204221223373,1.4538883209228515,0.5546875,0.5450214912353821,0.0005
Multi-shape CNN,73,1.3201294311070921,0.6204807504397107,1.4971134662628174,0.54921875,0.5417434128123113,0.0005
Multi-shape CNN,74,1.315676241385091,0.624780144615986,1.5031187295913697,0.54609375,0.54115032808764,0.00025
Multi-shape CNN,75,1.3154817931652536,0.6292749658002736,1.4664899349212646,0.553125,0.54355583812617,0.00025
Multi-shape CNN,76,1.2958145999852535,0.6281024037521985,1.4268629550933838,0.56953125,0.5629371701156529,0.00025
Multi-shape CNN,77,1.3039921479274548,0.6300566738323237,1.4469961166381835,0.56875,0.564642320945932,0.00025
Multi-shape CNN,78,1.301416076368854,0.6318155169044362,1.4205053329467774,0.5859375,0.5817230961817194,0.00025
Multi-shape CNN,79,1.2896105427049627,0.6341606410005863,1.4569350004196167,0.5609375,0.5554317844770175,0.00025
Multi-shape CNN,80,1.293403942673053,0.6314246628884111,1.4179524898529052,0.584375,0.5810436283910564,0.00025
Multi-shape CNN,81,1.290368928815183,0.6410005862810241,1.4136449337005614,0.59453125,0.5884151697777765,0.00025
Multi-shape CNN,82,1.2850140420771308,0.6349423490326364,1.4217579364776611,0.58046875,0.5736778623187688,0.00025
Multi-shape CNN,83,1.2876393290872519,0.627906976744186,1.4183064460754395,0.5890625,0.5854535772532654,0.00025
Multi-shape CNN,84,1.2832042514893467,0.6361149110807114,1.4149465084075927,0.5828125,0.5765119727652481,0.00025
Multi-shape CNN,85,1.2882081365734426,0.6417822943130741,1.4291093587875365,0.58046875,0.5764352921685199,0.00025
Multi-shape CNN,86,1.2813190249742556,0.6451045534492867,1.4086138010025024,0.590625,0.5834480229308877,0.00025
Multi-shape CNN,87,1.2731985438492048,0.6486222395935118,1.4301692247390747,0.58125,0.5771627539251494,0.00025
Multi-shape CNN,88,1.2859181154046833,0.6404143052569865,1.4427336931228638,0.56796875,0.5614610760594734,0.00025
Multi-shape CNN,89,1.2721231014951728,0.6507719366816495,1.4134857892990111,0.58515625,0.5790514025779584,0.00025
Multi-shape CNN,90,1.26711357902544,0.6441274184092242,1.4180962085723876,0.57265625,0.5677643387027816,0.000125
Multi-shape CNN,91,1.2711656163487557,0.6501856556576119,1.418129849433899,0.59453125,0.5894465956799535,0.000125
Multi-shape CNN,92,1.258367688948926,0.6585890170021497,1.4153620958328248,0.57734375,0.5724333115269751,0.000125
Multi-shape CNN,93,1.2623466944727135,0.6515536447136995,1.419082474708557,0.58125,0.5757666765891989,0.000125
Multi-shape CNN,94,1.2587105658037112,0.6511627906976745,1.41090669631958,0.5890625,0.5858528667951259,0.000125
Multi-shape CNN,95,1.2523738864997833,0.654485049833887,1.4126838207244874,0.57421875,0.5688818193114384,0.000125
Multi-shape CNN,96,1.260253931154188,0.6562438929059996,1.4203835487365724,0.58046875,0.5737468470129499,0.000125
Multi-shape CNN,97,1.2456690450187118,0.6623021301543873,1.4164152145385742,0.5859375,0.5823814704246806,0.000125
Multi-shape CNN,98,1.254551489907176,0.6580027359781122,1.4079678058624268,0.58828125,0.5827994388651938,0.000125
Multi-shape CNN,99,1.253662513037177,0.6587844440101622,1.4290310859680175,0.57578125,0.5715580716750696,0.000125
Multi-shape CNN,100,1.2500537522071644,0.6605432870822747,1.4155953884124757,0.58203125,0.5767232822452901,6.25e-05
Multi-shape CNN,101,1.2499520648427371,0.6597615790502247,1.411208152770996,0.58828125,0.5821143320539978,6.25e-05
Multi-shape CNN,102,1.2494170188158313,0.6535079147938245,1.4114743709564208,0.59609375,0.5909427044885172,6.25e-05
Multi-shape CNN,103,1.2443437537155464,0.6601524330662497,1.4101933479309081,0.5859375,0.5799451495495966,6.25e-05
Multi-shape CNN,104,1.2477591041011784,0.6550713308579246,1.421989130973816,0.5828125,0.5775626125393817,6.25e-05
Multi-shape CNN,105,1.2376704343203482,0.666015243306625,1.4045349597930907,0.590625,0.5858132111344412,6.25e-05
Multi-shape CNN,106,1.2456452838839183,0.655266757865937,1.4111259698867797,0.58828125,0.5837862930333548,6.25e-05
Multi-shape CNN,107,1.2473872609499121,0.6601524330662497,1.41270272731781,0.5875,0.5839798199433891,6.25e-05
Multi-shape CNN,108,1.2300370690504367,0.6628884111784249,1.4112946748733521,0.58671875,0.580962812818534,6.25e-05
Multi-shape CNN,109,1.2426570422579029,0.6619112761383623,1.409417986869812,0.590625,0.5858772961376444,6.25e-05
Multi-shape CNN,110,1.2504613019769164,0.6576118819620872,1.408435845375061,0.59609375,0.5908290068960629,6.25e-05
Multi-shape CNN,111,1.247749634778707,0.6632792651944499,1.4168744325637816,0.57890625,0.5736315185633876,3.125e-05
Multi-shape CNN,112,1.243697509510293,0.6535079147938245,1.4125757694244385,0.58203125,0.5763411184847199,3.125e-05
Multi-shape CNN,113,1.2385467664790568,0.6572210279460622,1.41143479347229,0.58515625,0.5787866520316911,3.125e-05
Multi-shape CNN,114,1.2466443632877686,0.6603478600742623,1.4125926494598389,0.59453125,0.5897845074391169,3.125e-05
Multi-shape CNN,115,1.2389470223502672,0.6689466484268126,1.409171462059021,0.59453125,0.5889956015595477,3.125e-05
Multi-shape CNN,116,1.230958758887775,0.6671878053547,1.4099755764007569,0.590625,0.5854071808967396,3.125e-05
Multi-shape CNN,117,1.2303600178953957,0.6687512214188001,1.4126626968383789,0.58828125,0.5836028909006739,3.125e-05
Multi-shape CNN,118,1.2412991640459217,0.6669923783466876,1.4128270626068116,0.58828125,0.58347873693209,3.125e-05
Multi-shape CNN,119,1.2419685597109427,0.6611295681063123,1.409790849685669,0.59609375,0.5913808752026749,3.125e-05
Multi-shape CNN,120,1.233680606261114,0.66484268125855,1.4099515914916991,0.5921875,0.5872222405662609,3.125e-05
Multi-shape CNN,121,1.2281001631300827,0.6716826265389877,1.4156760215759276,0.58671875,0.5817342985641341,3.125e-05
Multi-shape CNN,122,1.2347928161427264,0.66484268125855,1.4097487449645996,0.59296875,0.5880545492809639,3.125e-05
Multi-shape CNN,123,1.238263366905907,0.6658198162986124,1.4112813472747803,0.59375,0.588550471629628,3.125e-05
Multi-shape CNN,124,1.2301146178266977,0.6656243892906,1.4123430728912354,0.5859375,0.5803563087964306,3.125e-05
Multi-shape CNN,125,1.2290914355019515,0.6724643345710377,1.4128324508666992,0.5875,0.5829565275258093,3.125e-05
Multi-shape CNN,126,1.2396256652967712,0.6615204221223373,1.4080706357955932,0.5921875,0.5873328047248421,3.125e-05
Multi-shape CNN,127,1.2331750501476508,0.6658198162986124,1.4100264072418214,0.58984375,0.5850228171298314,3.125e-05
Multi-shape CNN,128,1.2335470161890876,0.66796951338675,1.4179969310760498,0.5859375,0.5817201817809949,1.5625e-05
Multi-shape CNN,129,1.244394748919593,0.6630838381864373,1.4143990516662597,0.5828125,0.5779462231393633,1.5625e-05
Multi-shape CNN,130,1.235427942899421,0.6650381082665624,1.4123642683029174,0.58828125,0.5829122247064189,1.5625e-05
Multi-shape CNN,131,1.22814828433491,0.6750048856752003,1.4098109483718873,0.59296875,0.5875703486211357,1.5625e-05
Multi-shape CNN,132,1.2413044143100491,0.6580027359781122,1.4086553812026978,0.59140625,0.5856961183669085,1.5625e-05
Multi-shape CNN,133,1.2341459005727464,0.6636701192104749,1.4099577903747558,0.5890625,0.5837056208079265,1.5625e-05
Multi-shape CNN,134,1.2325159192248343,0.6714871995309751,1.4123253345489502,0.59140625,0.5855735424000037,1.5625e-05
Multi-shape CNN,135,1.2332771425720581,0.6630838381864373,1.410463523864746,0.58984375,0.5839976306524224,1.5625e-05
Multi-shape CNN,136,1.2253019759401997,0.6771545827633378,1.4095999240875243,0.59453125,0.5890862923334832,1.5625e-05
Multi-shape CNN,137,1.2406799723819197,0.66484268125855,1.409717082977295,0.59296875,0.5876642166857008,7.8125e-06
Multi-shape CNN,138,1.2347568440581758,0.6677740863787376,1.4096795320510864,0.59140625,0.5859449442940341,7.8125e-06
Multi-shape CNN,139,1.231615336187794,0.6701192104748876,1.410440158843994,0.58984375,0.5842676704278839,7.8125e-06
Multi-shape CNN,140,1.2392591034408564,0.6644518272425249,1.4106376409530639,0.58828125,0.5830352463994107,7.8125e-06
Multi-shape CNN,141,1.2349563576827087,0.6709009185069377,1.4103353500366211,0.58671875,0.5813159598434448,7.8125e-06
Multi-shape CNN,142,1.2317938750112152,0.6611295681063123,1.410470175743103,0.5875,0.5819075148105808,7.8125e-06
Multi-shape CNN,143,1.219824242456737,0.6724643345710377,1.410410213470459,0.5890625,0.5836206976446756,7.8125e-06
Multi-shape CNN,144,1.2337878216331024,0.66484268125855,1.410187292098999,0.5890625,0.5836934931832258,7.8125e-06
Multi-shape CNN,145,1.224011494332001,0.6765683017393004,1.4105806589126586,0.58828125,0.583258385041693,7.8125e-06
Multi-shape CNN,146,1.2310393143613427,0.6697283564588626,1.4114230394363403,0.5859375,0.580758467482914,3.90625e-06
Multi-shape CNN,147,1.2294565571316616,0.668360367402775,1.411222553253174,0.58828125,0.5832381591833091,3.90625e-06
Multi-shape CNN,148,1.23917069879155,0.6630838381864373,1.4105875492095947,0.58984375,0.584819710017365,3.90625e-06
Multi-shape CNN,149,1.2247423230378638,0.6777408637873754,1.4098445415496825,0.590625,0.5853409492813657,3.90625e-06
Multi-shape CNN,150,1.2233002051865423,0.6732460426030877,1.4101951122283936,0.590625,0.5855628067002928,3.90625e-06
Multi-shape CNN,151,1.2355042004785617,0.6658198162986124,1.4104348182678224,0.58984375,0.584780763154542,3.90625e-06
Multi-shape CNN,152,1.2265658710113325,0.6669923783466876,1.410258173942566,0.58828125,0.5832225474201091,3.90625e-06
Multi-shape CNN,153,1.2382984989342196,0.6697283564588626,1.4111587524414062,0.5875,0.5825958657893393,3.90625e-06
Multi-shape CNN,154,1.234100000127256,0.6669923783466876,1.4110711574554444,0.58828125,0.5833038560354771,3.90625e-06
Multi-shape CNN,155,1.2285722717540861,0.6689466484268126,1.4111865997314452,0.58828125,0.5830940749479019,1.953125e-06
Multi-shape CNN,156,1.2211336631991097,0.6808676959155755,1.4112545251846313,0.590625,0.5855288020367821,1.953125e-06
Multi-shape CNN,157,1.2381804052078562,0.6615204221223373,1.4104217529296874,0.590625,0.5856203327862057,1.953125e-06
Multi-shape CNN,158,1.2303525524165497,0.6714871995309751,1.411076593399048,0.58984375,0.5848625631001938,1.953125e-06
Multi-shape CNN,159,1.2295832440143502,0.6714871995309751,1.4109613418579101,0.58828125,0.5831313803717555,1.953125e-06
Multi-shape CNN,160,1.229477347119935,0.6714871995309751,1.4104645729064942,0.590625,0.585517129913687,1.953125e-06
Multi-shape CNN,161,1.2273119225128335,0.6722689075630253,1.4109206199645996,0.58984375,0.5847170948083331,1.953125e-06
Multi-shape CNN,162,1.2282535018272318,0.6640609732264999,1.4105964660644532,0.5890625,0.5840873852772279,1.953125e-06
Multi-shape CNN,163,1.2323650428506576,0.6732460426030877,1.410692286491394,0.5890625,0.5839864505133588,1.953125e-06
Multi-shape CNN,164,1.2315980282662924,0.6689466484268126,1.4105997800827026,0.5890625,0.5839768915902666,1e-06
Multi-shape CNN,165,1.233125732120695,0.6697283564588626,1.4107298135757447,0.5890625,0.5840830773809327,1e-06
Multi-shape CNN,166,1.234544761250302,0.666796951338675,1.4110261440277099,0.58984375,0.5847170948083331,1e-06
Multi-shape CNN,167,1.2280027904570137,0.6707054914989251,1.411068844795227,0.5875,0.5822978509085053,1e-06
