model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
Multi-shape CNN,1,2.1479688806181567,0.13933945671291773,2.0744644165039063,0.1453125,0.060608231910167565,0.001
Multi-shape CNN,2,2.0975686437291094,0.15301934727379324,2.050096893310547,0.16640625,0.09709807878027665,0.001
Multi-shape CNN,3,2.0760570922260384,0.15419190932186827,2.022200012207031,0.27578125,0.1859359467177193,0.001
Multi-shape CNN,4,2.0655140497965436,0.17041235098690638,2.006825256347656,0.25234375,0.16233392675734548,0.001
Multi-shape CNN,5,2.0365532488708316,0.17295290209106898,1.9907051086425782,0.26328125,0.17517493634380418,0.001
Multi-shape CNN,6,2.0299111240096965,0.19327731092436976,1.9788970947265625,0.265625,0.1852022173271761,0.001
Multi-shape CNN,7,2.021461145193381,0.18995505178815714,1.9679847717285157,0.28046875,0.20885456485801357,0.001
Multi-shape CNN,8,2.005495579186328,0.1997264021887825,1.9578369140625,0.26875,0.18149175290393643,0.001
Multi-shape CNN,9,2.00283090549217,0.20031268321282,1.9481781005859375,0.28828125,0.22663603252784392,0.001
Multi-shape CNN,10,1.9907232318186354,0.2083251905413328,1.9398170471191407,0.2921875,0.23211052901422444,0.001
Multi-shape CNN,11,1.9773154399906119,0.21477428180574556,1.9324516296386718,0.30625,0.2536592089131497,0.001
Multi-shape CNN,12,1.9754419900813278,0.22005081102208326,1.9258201599121094,0.2984375,0.23865855456073906,0.001
Multi-shape CNN,13,1.972681777678082,0.21223373070158297,1.9198318481445313,0.29921875,0.24644367538498804,0.001
Multi-shape CNN,14,1.961155109650599,0.22513191323040843,1.9145111083984374,0.3046875,0.24086389505644062,0.001
Multi-shape CNN,15,1.9538176283837296,0.23392612859097128,1.9092121124267578,0.29375,0.24228090855781637,0.001
Multi-shape CNN,16,1.9471003221118965,0.226499902286496,1.90479736328125,0.30390625,0.2662612120030269,0.001
Multi-shape CNN,17,1.943333611908615,0.23255813953488372,1.900408935546875,0.3046875,0.250181895007681,0.001
Multi-shape CNN,18,1.9440587494600232,0.2343169826069963,1.8961719512939452,0.31015625,0.2568774881796209,0.001
Multi-shape CNN,19,1.93893906048366,0.2397889388313465,1.8925567626953126,0.31640625,0.28034165268982814,0.001
Multi-shape CNN,20,1.930227649009202,0.2448700410396717,1.8893562316894532,0.31328125,0.27705357232637606,0.001
Multi-shape CNN,21,1.9277863328243015,0.25249169435215946,1.8853775024414063,0.3140625,0.27601135852551983,0.001
Multi-shape CNN,22,1.9258724013086825,0.23588039867109634,1.8826866149902344,0.3078125,0.26569908330200953,0.001
Multi-shape CNN,23,1.924837275037827,0.24838772718389682,1.8800460815429687,0.315625,0.2737164809206815,0.001
Multi-shape CNN,24,1.924753737328503,0.24623803009575923,1.877187728881836,0.32421875,0.2901929701344591,0.001
Multi-shape CNN,25,1.916002497301219,0.24975571623998435,1.874338722229004,0.31484375,0.28036861695074394,0.001
Multi-shape CNN,26,1.9114927263587906,0.25210084033613445,1.8714365005493163,0.328125,0.29379481766451787,0.001
Multi-shape CNN,27,1.9121349664178937,0.2583545045925347,1.8691898345947267,0.33046875,0.3006409237578378,0.001
Multi-shape CNN,28,1.9043032739086498,0.2603087746726598,1.8668201446533204,0.31796875,0.2858156733697136,0.001
Multi-shape CNN,29,1.9098470580980884,0.25210084033613445,1.863731575012207,0.32265625,0.2823049568478858,0.001
Multi-shape CNN,30,1.9017741143388955,0.2564002345124096,1.8617969512939454,0.33203125,0.3039424715286248,0.001
Multi-shape CNN,31,1.8963798401480148,0.26206761774477233,1.8596654891967774,0.33515625,0.30683108180286744,0.001
Multi-shape CNN,32,1.8986000188374998,0.26656243892906,1.8569761276245118,0.33359375,0.30517590137729567,0.001
Multi-shape CNN,33,1.8999214550235994,0.2583545045925347,1.856118392944336,0.3265625,0.30147029460729324,0.001
Multi-shape CNN,34,1.9019318536223904,0.26304475278483486,1.853103256225586,0.3359375,0.3017408309783534,0.001
Multi-shape CNN,35,1.8883552233968275,0.27359781121751026,1.8514404296875,0.3359375,0.3064505616712566,0.001
Multi-shape CNN,36,1.8911646150950927,0.2716435411373852,1.8496028900146484,0.3390625,0.3162762763283121,0.001
Multi-shape CNN,37,1.8913458039664142,0.26812585499316005,1.8475458145141601,0.33125,0.2963815780993085,0.001
Multi-shape CNN,38,1.8875655334676549,0.26773500097713504,1.846067237854004,0.33515625,0.3088591583796622,0.001
Multi-shape CNN,39,1.8804295651260847,0.2765292163376979,1.8442911148071288,0.3359375,0.3103191987132797,0.001
Multi-shape CNN,40,1.886232371835334,0.2724252491694352,1.8429540634155273,0.33125,0.29880286311795445,0.001
Multi-shape CNN,41,1.8876850016070037,0.2722298221614227,1.8415019989013672,0.33671875,0.30807598824352345,0.001
Multi-shape CNN,42,1.8776515451333988,0.27906976744186046,1.839925765991211,0.346875,0.3205762494088658,0.001
Multi-shape CNN,43,1.8836010307312385,0.2714481141293727,1.8383094787597656,0.3453125,0.3202537828972557,0.001
Multi-shape CNN,44,1.8812788312081505,0.27281610318546023,1.837168312072754,0.33671875,0.3038894062499617,0.001
Multi-shape CNN,45,1.8708409854670114,0.2806331835059605,1.835348892211914,0.35390625,0.32688720743618727,0.001
Multi-shape CNN,46,1.8777079266077936,0.2821965995700606,1.8337087631225586,0.35078125,0.32856918610215485,0.001
Multi-shape CNN,47,1.872017423645789,0.2816103185460231,1.832066535949707,0.346875,0.3189202191271073,0.001
Multi-shape CNN,48,1.8735601342886903,0.2821965995700606,1.830104446411133,0.3484375,0.32381308128041664,0.001
Multi-shape CNN,49,1.8677231842870006,0.27867891342583545,1.8290313720703124,0.34296875,0.3113441983874425,0.001
Multi-shape CNN,50,1.8650803033882037,0.2825874535860856,1.8275768280029296,0.35703125,0.3306739241131121,0.001
Multi-shape CNN,51,1.8668091807114744,0.27809263240179793,1.8262393951416016,0.35078125,0.32507084050356116,0.001
Multi-shape CNN,52,1.8606858508345063,0.292749658002736,1.8253923416137696,0.36328125,0.34125113224425974,0.001
Multi-shape CNN,53,1.8574987342168001,0.28395544264217315,1.822967529296875,0.34921875,0.32631139410030296,0.001
Multi-shape CNN,54,1.8620607208781628,0.28336916161813563,1.8223413467407226,0.353125,0.3298348106830605,0.001
Multi-shape CNN,55,1.8715509892162319,0.2823920265780731,1.8211484909057618,0.35,0.318318239885497,0.001
Multi-shape CNN,56,1.8633637507958456,0.2798514754739105,1.8198919296264648,0.3578125,0.329214797751024,0.001
Multi-shape CNN,57,1.859231447250973,0.29001367989056087,1.8187244415283204,0.3578125,0.33417442696126465,0.001
Multi-shape CNN,58,1.858799780512406,0.2849325776822357,1.8178434371948242,0.35390625,0.3272398829921479,0.001
Multi-shape CNN,59,1.847392244802128,0.29001367989056087,1.816267967224121,0.3609375,0.33390541940114865,0.001
Multi-shape CNN,60,1.8494520538226453,0.2905999609145984,1.8151216506958008,0.3609375,0.3347555998141284,0.001
Multi-shape CNN,61,1.8530029243898272,0.292749658002736,1.813570785522461,0.35703125,0.3295528302655166,0.0005
Multi-shape CNN,62,1.85017100849584,0.29489935509087356,1.8127084732055665,0.3625,0.3381454041404929,0.0005
Multi-shape CNN,63,1.8573960197235146,0.2904045339065859,1.8125368118286134,0.36171875,0.3355684443287821,0.0005
Multi-shape CNN,64,1.8470222202856046,0.2972444791870236,1.811721420288086,0.3625,0.33568007818050094,0.0005
Multi-shape CNN,65,1.8537135752751908,0.2984170412350987,1.811260986328125,0.36796875,0.34298931002311284,0.0005
Multi-shape CNN,66,1.8508605162846243,0.2960719171389486,1.8108575820922852,0.36171875,0.33652579504824365,0.0005
Multi-shape CNN,67,1.8576592644234293,0.2915770959546609,1.8103416442871094,0.36796875,0.343601851741661,0.0005
Multi-shape CNN,68,1.8512247822027037,0.3033027164354114,1.8097715377807617,0.36640625,0.342482024706837,0.0005
Multi-shape CNN,69,1.8491294867642485,0.2960719171389486,1.8093355178833008,0.3671875,0.33971749426748143,0.0005
Multi-shape CNN,70,1.8501513124048092,0.2902091068985734,1.808633804321289,0.36484375,0.33731338512425674,0.0005
Multi-shape CNN,71,1.8411631401521236,0.2960719171389486,1.8081275939941406,0.3640625,0.339824095392129,0.0005
Multi-shape CNN,72,1.8400887991968766,0.31053351573187415,1.807719612121582,0.36640625,0.33992378913821797,0.0005
Multi-shape CNN,73,1.8469800663013023,0.2929450850107485,1.806817626953125,0.365625,0.3379935628773847,0.0005
