model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1
Reg. CNN (no Mixup),24,1.7370900393277844,0.4062927496580027,1.6472351282835007,0.4546875,0.41394023600390684
Reg. CNN (no Mixup),25,1.7368359311567705,0.4135235489544655,1.6349784106016159,0.46796875,0.4268649145801695
Reg. CNN (no Mixup),26,1.7362926528629483,0.40981043580222787,1.6284925132989883,0.46875,0.42611121810783137
Reg. CNN (no Mixup),27,1.7295600124138837,0.40902872777017785,1.6216017693281173,0.4625,0.4239234423934304
Reg. CNN (no Mixup),28,1.721888814909933,0.4105921438342779,1.6154048264026641,0.4734375,0.4358500832719099
Reg. CNN (no Mixup),29,1.7271164989527348,0.41410982997850304,1.6169365793466568,0.4609375,0.41492852625134474
Reg. CNN (no Mixup),30,1.7206332881119373,0.41410982997850304,1.633998653292656,0.47109375,0.4329405156927981
Reg. CNN (no Mixup),31,1.7204151362303017,0.40981043580222787,1.6374927431344986,0.46953125,0.42293443669130604
Reg. CNN (no Mixup),32,1.7090960746634303,0.4168458080906781,1.5944831311702727,0.48984375,0.44807711396716415
Reg. CNN (no Mixup),33,1.6981301255027648,0.4213406292749658,1.6245109915733338,0.48203125,0.44290045666431843
Reg. CNN (no Mixup),34,1.695971323942006,0.4346296658198163,1.6142490029335022,0.496875,0.46114659723862333
Reg. CNN (no Mixup),35,1.6977154714697293,0.42427203439515343,1.59559785425663,0.48828125,0.4491239465697606
Reg. CNN (no Mixup),36,1.6951088683316782,0.4373656439319914,1.583301031589508,0.50859375,0.47320944695828315
Reg. CNN (no Mixup),37,1.6901106564402697,0.4346296658198163,1.60505008995533,0.4875,0.45331767855502736
Reg. CNN (no Mixup),38,1.689046325291277,0.4379519249560289,1.6023454368114471,0.484375,0.4463941360048532
Reg. CNN (no Mixup),39,1.68069467449971,0.44655071330857926,1.5941263288259506,0.49140625,0.4548951508232464
Reg. CNN (no Mixup),40,1.6837983286098877,0.4363885088919289,1.5963226944208144,0.496875,0.452014362086098
Reg. CNN (no Mixup),41,1.6878226428426102,0.4318936877076412,1.5938775002956391,0.50234375,0.4607431076552535
Reg. CNN (no Mixup),42,1.6768410096346504,0.44967754543677935,1.5941782504320146,0.49453125,0.4541762525367423
Reg. CNN (no Mixup),43,1.6639768883705326,0.44615985929255425,1.5993577420711518,0.49296875,0.45227068477331445
Reg. CNN (no Mixup),44,1.6713058939431127,0.44948211842876684,1.5812470376491548,0.4984375,0.46240446425707754
Reg. CNN (no Mixup),45,1.662061151848749,0.45006839945280436,1.5797723591327668,0.503125,0.462541574399337
Reg. CNN (no Mixup),46,1.6584058734199743,0.453390658589017,1.5899043709039689,0.49375,0.4523628078182324
Reg. CNN (no Mixup),47,1.6615337996550876,0.45495407465311705,1.5772224605083465,0.49921875,0.45943283038971855
Reg. CNN (no Mixup),48,1.654418601266616,0.45710377174125466,1.5757057875394822,0.51015625,0.4721331145626557
Reg. CNN + Mixup,1,2.0700649133715427,0.14969708813758062,1.9711970776319503,0.2328125,0.13047243661619168
Reg. CNN + Mixup,2,2.008261192583446,0.16904436193081884,1.8908377796411515,0.28125,0.18673418203206532
Reg. CNN + Mixup,3,1.9888436956892075,0.18800078170803206,1.8706182569265366,0.29375,0.2042070032933731
Reg. CNN + Mixup,4,1.9675351451424992,0.2081297635333203,1.877188292145729,0.29375,0.22474179161653388
Reg. CNN + Mixup,5,1.958925344619244,0.1979675591166699,1.8454814463853837,0.31875,0.24580516808239067
Reg. CNN + Mixup,6,1.937586814741709,0.2083251905413328,1.7959110289812088,0.36171875,0.2896397601908517
Reg. CNN + Mixup,7,1.9149891286243887,0.2239593511823334,1.7915595322847366,0.35625,0.3035471626795006
Reg. CNN + Mixup,8,1.9029442087057538,0.2290404533906586,1.7568455278873443,0.375,0.3122392418408636
Reg. CNN + Mixup,9,1.897206704854639,0.23822552276724643,1.7801443874835967,0.35625,0.2865052899515428
Reg. CNN + Mixup,10,1.8923314501117723,0.2372483877271839,1.7375289171934127,0.384375,0.33121326864210726
Reg. CNN + Mixup,11,1.8718864121706382,0.2476060191518468,1.728137567639351,0.3859375,0.31869856691494547
Reg. CNN + Mixup,12,1.879747953712183,0.24956028923197185,1.726117765903473,0.4125,0.3585885314127119
Reg. CNN + Mixup,13,1.8778945361121175,0.2452608950556967,1.717662486433983,0.39375,0.3294582114329042
Reg. CNN + Mixup,14,1.8582209439768744,0.2560093804963846,1.758457174897194,0.3671875,0.3039372092503678
Reg. CNN + Mixup,15,1.858399941815467,0.25229626734414695,1.9207911998033524,0.325,0.27998139117095894
Reg. CNN + Mixup,16,1.8633961020117977,0.24447918702364665,1.7077695637941361,0.40234375,0.34483133789735787
Reg. CNN + Mixup,17,1.8481648962363055,0.24975571623998435,1.6653199017047882,0.41640625,0.3591740726663256
Reg. CNN + Mixup,18,1.8508981658957167,0.2376392417432089,1.7141328394412993,0.39140625,0.32864647726306
Reg. CNN + Mixup,19,1.844446317651483,0.2562048075043971,1.68780697286129,0.428125,0.3834700086706127
Reg. CNN + Mixup,20,1.8426290416894584,0.2771154973617354,1.6929708123207092,0.41171875,0.3599729565268396
Reg. CNN + Mixup,21,1.8279842251745406,0.25679108852843463,1.6759370118379593,0.41953125,0.36611222505311386
Reg. CNN + Mixup,22,1.8478719264659096,0.24330662497557162,1.6583293348550796,0.43828125,0.39057884872273885
Reg. CNN + Mixup,23,1.8260391086299181,0.26656243892906,1.6714220494031906,0.42109375,0.36440497561019003
Reg. CNN + Mixup,24,1.828336621439734,0.24877858119992183,1.6518033742904663,0.4375,0.38869830424970014
Reg. CNN + Mixup,25,1.8233219123757956,0.2587453586085597,1.6818848252296448,0.42890625,0.37555488393388403
Reg. CNN + Mixup,26,1.8217234060776892,0.25991792065663477,1.676619017124176,0.4234375,0.36597594134868594
Reg. CNN + Mixup,27,1.8302955380962165,0.27262067617744773,1.6536062628030777,0.465625,0.4171259955211736
Reg. CNN + Mixup,28,1.8280947640325633,0.2562048075043971,1.654198032617569,0.42265625,0.373503010857378
Reg. CNN + Mixup,29,1.809704491792537,0.279656048465898,1.668233785033226,0.45234375,0.40840309528135044
Reg. CNN + Mixup,30,1.8327055562630468,0.2823920265780731,1.6803248196840286,0.42578125,0.3760593169102936
Reg. CNN + Mixup,31,1.8132829802656445,0.2757475083056478,1.6255037158727645,0.4671875,0.429283397528187
Reg. CNN + Mixup,32,1.805010747462249,0.2769200703537229,1.638570362329483,0.4625,0.4197897298467893
Reg. CNN + Mixup,33,1.7976624777663237,0.27418409224154777,1.6418506175279617,0.43828125,0.39094077672088867
Reg. CNN + Mixup,34,1.796675233559518,0.27340238420949775,1.63875672519207,0.4375,0.38460080563369337
Reg. CNN + Mixup,35,1.7938098222780257,0.2640218878248974,1.624737885594368,0.46328125,0.4231059660604849
Reg. CNN + Mixup,36,1.8014162962199516,0.2663670119210475,1.647625783085823,0.44140625,0.3995649650770352
Reg. CNN + Mixup,37,1.8043118125180468,0.2775063513777604,1.6333635717630386,0.45234375,0.4153593593769076
Reg. CNN + Mixup,38,1.7898426826563527,0.28376001563416064,1.615055873990059,0.4765625,0.4360172682010034
Reg. CNN + Mixup,39,1.7919655377356503,0.2603087746726598,1.596073254942894,0.47734375,0.4347993483641562
Reg. CNN + Mixup,40,1.7885406032446332,0.28884111784248584,1.6204067170619965,0.4578125,0.4156410158139747
Reg. CNN + Mixup,41,1.7952955998036226,0.27946062145788547,1.5927530586719514,0.49609375,0.4532750993227154
Reg. CNN + Mixup,42,1.7902822704643204,0.27867891342583545,1.6285116642713546,0.45390625,0.4082215057433167
Reg. CNN + Mixup,43,1.7904779074689199,0.26324017979284736,1.5991993188858031,0.4859375,0.44575500646281535
Reg. CNN + Mixup,44,1.791480148679604,0.28317373461012313,1.6210014879703523,0.47265625,0.4329968200767289
Reg. CNN + Mixup,45,1.7781749507377733,0.29372679304279853,1.5914712607860566,0.47734375,0.4360204669602775
Reg. CNN + Mixup,46,1.7777588456455609,0.3038889974594489,1.5960988879203797,0.47734375,0.4353015522196019
Reg. CNN + Mixup,47,1.7771025232348983,0.2716435411373852,1.5914568930864335,0.4890625,0.448471158721111
Reg. CNN + Mixup,48,1.7975152787552788,0.28981825288254837,1.591580221056938,0.48828125,0.44656622586658834
Reg. CNN + Mixup,49,1.781248876399446,0.2872777017783858,1.5920135110616684,0.47578125,0.43529854942938007
Reg. CNN + Mixup,50,1.7811782086340506,0.28845026382646083,1.6060774952173233,0.47109375,0.42940564572986484
Reg. CNN + Mixup,51,1.7842705406573267,0.2745749462575728,1.5883455187082292,0.4859375,0.45006727895668935
Reg. CNN + Mixup,52,1.7703039503572786,0.2712526871213602,1.5866364330053329,0.4859375,0.4466203569632895
Reg. CNN + Mixup,53,1.7866313475893418,0.2751612272816103,1.5825197279453278,0.49765625,0.45864138627715856
Reg. CNN + Mixup,54,1.7612589525948146,0.2773109243697479,1.5867488384246826,0.4921875,0.4530715912001946
Reg. CNN + Mixup,55,1.7777005839166125,0.2849325776822357,1.596948865056038,0.4859375,0.4426637762331364
Reg. CNN + Mixup,56,1.7729912996991015,0.31581004494821185,1.576534417271614,0.4921875,0.4518500292086677
Reg. CNN + Mixup,57,1.773115596758194,0.2956810631229236,1.5955012321472168,0.48515625,0.44211878014487516
Reg. CNN + Mixup,58,1.749301942223703,0.31111979675591167,1.5773910492658616,0.49765625,0.45982060416783893
Reg. CNN + Mixup,59,1.775612058223913,0.29743990619503613,1.583765134215355,0.490625,0.45101818886250566
Reg. CNN + Mixup,60,1.764699260634511,0.31405120187609925,1.5830552279949188,0.49296875,0.45307532923529575
