model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
ImageNet ResNet18 - frozen classifier,1,2.1272148984424857,0.15008794215360563,1.962999987602234,0.2875,0.2641219981100982,0.0003
ImageNet ResNet18 - frozen classifier,2,2.0066089392267497,0.18076998241156927,1.8757033705711366,0.3734375,0.35907776897773963,0.0003
ImageNet ResNet18 - frozen classifier,3,1.9435134527155355,0.21692397889388312,1.8142239332199097,0.409375,0.37868184125664417,0.0003
ImageNet ResNet18 - frozen classifier,4,1.9057664322112253,0.2376392417432089,1.7721924543380738,0.43359375,0.41286729289782753,0.0003
ImageNet ResNet18 - frozen classifier,5,1.8498342954625555,0.22571819425444598,1.7385044693946838,0.4421875,0.4329267381783227,0.0003
ImageNet ResNet18 - frozen classifier,6,1.827120568665159,0.24135235489544654,1.7131787180900573,0.446875,0.43473195006321863,0.0003
ImageNet ResNet18 - frozen classifier,7,1.8131447739495834,0.2474105921438343,1.693691647052765,0.4453125,0.4309837465161845,0.0003
ImageNet ResNet18 - frozen classifier,8,1.7777572138737672,0.2423294899355091,1.6708939790725708,0.45390625,0.4368540572878359,0.0003
ImageNet ResNet18 - frozen classifier,9,1.780987501074519,0.22493648622239593,1.659343683719635,0.46171875,0.4548837370919804,0.0003
ImageNet ResNet18 - frozen classifier,10,1.7749203840969177,0.2540551104162595,1.6511053323745728,0.45546875,0.4353022221315732,0.0003
ImageNet ResNet18 - frozen classifier,11,1.7401592701423068,0.26851670900918506,1.6392546534538268,0.46875,0.4623787746333131,0.0003
ImageNet ResNet18 - frozen classifier,12,1.7443960426094618,0.2986124682431112,1.6330452919006349,0.465625,0.45267119174434933,0.0003
ImageNet ResNet18 - frozen classifier,13,1.753591224297849,0.31346492085206173,1.6306777954101563,0.4625,0.4520999941411064,0.0003
ImageNet ResNet18 - frozen classifier,14,1.708890686143253,0.3222591362126246,1.6164252877235412,0.46875,0.4529337566417755,0.0003
ImageNet ResNet18 - frozen classifier,15,1.7374587617909183,0.2513191323040844,1.615072739124298,0.47734375,0.47228436636105786,0.0003
ImageNet ResNet18 - frozen classifier,16,1.7241410894833762,0.2960719171389486,1.604403805732727,0.47734375,0.4673725957092356,0.0003
